,0
2352,0.5545524416744743
2353,0.5610626105149461
2354,0.5867149840676036
2355,0.6206379584850913
2356,0.6431399040776296
2357,0.6626806502986539
2358,0.6863457029030062
2359,0.7010865188137392
2360,0.7246314382844568
2361,0.7409446028860012
2362,0.750083292092232
2363,0.7597829960264029
2364,0.7667010505167381
2365,0.7225917348357518
2366,0.7380862694056342
2367,0.7506704410908375
2368,0.7561321914148895
2369,0.7640645687567079
2370,0.7532170136399924
2371,0.7258249697439113
2372,0.7476967091840829
2373,0.7530111732572873
2374,0.7501991629855176
2375,0.7490630583544448
2376,0.7289039652903521
2377,0.6471706152487825
2378,0.5366110810062431
2379,0.5520985062431223
2380,0.5765804818872451
2381,0.5921316665423988
2382,0.5994648310838488
2383,0.6286725101937654
2384,0.6386998547600029
2385,0.6146572895491661
2386,0.6311243204770902
2387,0.6451979441935813
2388,0.580129683125101
2389,0.5233080917868083
2390,0.5192829260441924
2391,0.5427069344323034
2392,0.5630014292052051
2393,0.5260629975822579
2394,0.5434164532509642
2395,0.5709580564514103
2396,0.5884587459836185
2397,0.5679277792505539
2398,0.5355099392089222
2399,0.5474472134530011
2400,0.5657900984334585
2401,0.5550918792540341
2402,0.37937231492764356
2403,0.3769628907133389
2404,0.36462665299185304
2405,0.38375991912606505
2406,0.36355885492920026
2407,0.4026435810488916
2408,0.43811447970659323
2409,0.4962696103688407
2410,0.4903204049514107
2411,0.5236300937274139
2412,0.5553685848075903
2413,0.5775991187034483
2414,0.6098242605272447
2415,0.6339662087245079
2416,0.6656298195814119
2417,0.6842693339133737
2418,0.700809521329659
2419,0.717484969870457
2420,0.7361109535421658
2421,0.7601964682752208
2422,0.7436643354391209
2423,0.7661924137605882
2424,0.780928769935046
2425,0.7197577832715036
2426,0.7340418519380538
2427,0.7213688388687716
2428,0.7476483200380131
2429,0.7621094178740022
2430,0.7467649038368104
2431,0.7410907024547705
2432,0.6950127041716639
2433,0.7259088626191555
2434,0.7012811336697554
2435,0.7009819963157351
2436,0.7251783020009142
2437,0.7465682302465668
2438,0.6708925888402517
2439,0.6643715971792743
2440,0.6507930409092291
2441,0.6747488841884818
2442,0.6511935604087767
2443,0.6146871353007662
2444,0.6385524043480985
2445,0.6482910395098942
2446,0.6647492092045761
2447,0.66342197307515
2448,0.5428487935397787
2449,0.5482797331702414
2450,0.3205120466868188
2451,0.36532210024397427
2452,0.35845277810294757
2453,0.3620860081168443
2454,0.32899087954615835
2455,0.20213816986322175
2456,0.25046654145324637
2457,0.3221016092228259
2458,0.3650045172229769
2459,0.4012879585529341
2460,0.43720941450996986
2461,0.44765507891246403
2462,0.4642038156110077
2463,0.39045969416079507
2464,0.41487187832720035
2465,0.39415091437315214
2466,0.4338177616052552
2467,0.4314507508856614
2468,0.4105412782613079
2469,0.41478029989854026
2470,0.441960395841981
2471,0.48161015459148593
2472,0.4588960927361386
2473,0.3862261143096198
2474,0.4344766784028331
2475,0.40794937492175876
2476,0.4389936627352665
2477,0.46194480550421424
2478,0.4845072216371695
2479,0.44521794622603333
2480,0.44290264741700347
2481,0.4484790522426701
2482,0.3976757189861056
2483,0.32847913567129555
2484,0.3323674783082559
2485,0.34770672172344935
2486,0.3699242689823295
2487,0.3377288406622274
2488,0.3801845484777784
2489,0.42652583979689596
2490,0.4165276586120693
2491,0.3962852782185286
2492,0.3735275731350559
2493,0.29898233684816095
2494,0.313952308614376
2495,0.3166864883043602
2496,0.32403718503100243
2497,0.344659030139892
2498,0.31971034977426954
2499,0.2931358541320969
2500,0.2692012683176194
2501,0.2965496777563131
2502,0.34767080424908237
2503,0.3940151646323236
2504,0.41848088282620616
2505,0.45849283246644884
2506,0.4997455722818289
2507,0.5275188123023926
2508,0.49749835575364165
2509,0.5252905846006167
2510,0.47810711127200545
2511,0.5115155032027113
2512,0.5450057891993447
2513,0.5539715357861102
2514,0.5908210003814596
2515,0.5849744702807609
2516,0.5678228163932489
2517,0.4652680797936224
2518,0.47080913382577516
2519,0.4844649984593044
2520,0.49922027544689584
2521,0.5273285137147289
2522,0.566561450052744
2523,0.5779856163564976
2524,0.5947625644565547
2525,0.6309077265356366
2526,0.6582620389346473
2527,0.6450652996836458
2528,0.5869998501828424
2529,0.5936168823997692
2530,0.6097901220917759
2531,0.6294102604760683
2532,0.6464021030650504
2533,0.6728429685224184
2534,0.6831216581298319
2535,0.7000584193135703
2536,0.7251368493570107
2537,0.7418814478396636
2538,0.764923710098288
2539,0.7819018415973994
2540,0.7738232204746969
2541,0.7521004663500473
2542,0.7646987777929374
2543,0.7803860906941293
2544,0.8061109000198378
2545,0.811184503056372
2546,0.8028734853306841
2547,0.7783930258936779
2548,0.7685222272983012
2549,0.7823595220436379
2550,0.7876096716558121
2551,0.8042674366699403
2552,0.811259127355379
2553,0.8065721069331531
2554,0.8152950426297525
2555,0.8225949620040787
2556,0.8444959366435312
2557,0.8145268845004586
2558,0.8148055813592485
2559,0.824705647383782
2560,0.8265446137541446
2561,0.8482807940395904
2562,0.8420221449684455
2563,0.8488933694774266
2564,0.8199241183890659
2565,0.821877042907966
2566,0.8222246134510997
2567,0.8315151698819631
2568,0.8455308910836628
2569,0.8572291191280983
2570,0.8673905525285684
2571,0.8733150331298849
2572,0.8862977715634156
2573,0.8916476838835288
2574,0.8861982469674691
2575,0.8956980184719222
2576,0.8385816117304945
2577,0.855163007191051
2578,0.8654680831518672
2579,0.8732220976877484
2580,0.8858701112520211
2581,0.9005021212474998
2582,0.9094386193854707
2583,0.9075416912531079
2584,0.9074174676655073
2585,0.88470066431777
2586,0.8885540635705058
2587,0.8817424050291438
2588,0.879853019471722
2589,0.8922019352804046
2590,0.9063889532660241
2591,0.9087701754128747
2592,0.9094389742310989
2593,0.91662744814216
2594,0.9097765252773065
2595,0.9143061278293845
2596,0.8987897564746201
2597,0.9076788075748583
2598,0.921285330481963
2599,0.9277803740803935
2600,0.9260573829585312
2601,0.9313159813446259
2602,0.9284294737412259
2603,0.8912922296180785
2604,0.8957747468388244
2605,0.9022303887980792
2606,0.9023113434460367
2607,0.9078187480744546
2608,0.905883817120846
2609,0.9142026678488947
2610,0.9079969812759756
2611,0.9060698392036264
2612,0.9057939234610884
2613,0.9126628898197904
2614,0.9123997516818949
2615,0.9185279261171264
2616,0.9036189488150477
2617,0.9042504720021931
2618,0.8717510867577632
2619,0.8670810519678973
2620,0.7953681780343037
2621,0.6979531417696476
2622,0.7228979222187712
2623,0.7375480562299133
2624,0.7554915125041338
2625,0.7529248913615074
2626,0.7552800811977927
2627,0.762287809717382
2628,0.7814099396188703
2629,0.7930758183924249
2630,0.8106283387428669
2631,0.7793232019602154
2632,0.7823711205365745
2633,0.785383833618923
2634,0.8020794671393504
2635,0.7814157967692665
2636,0.7937266237506294
2637,0.8004497992628402
2638,0.8110849457537279
2639,0.8167555642783123
2640,0.8227123712316795
2641,0.8318927332211604
2642,0.8453767527735231
2643,0.8026410251805882
2644,0.8163328608502126
2645,0.8382210841974495
2646,0.8555149771283099
2647,0.8704021442518312
2648,0.8784198422139183
2649,0.8881437362973501
2650,0.8971432966073729
2651,0.9000027816985612
2652,0.909455019646192
2653,0.904588481413036
2654,0.9106456330413939
2655,0.9098328948717104
2656,0.9078539386340576
2657,0.9066233149214549
2658,0.9108059300563827
2659,0.9141542983069499
2660,0.9200001873987632
2661,0.8955124642143506
2662,0.9044745869519808
2663,0.9116244396240916
2664,0.9143266590951958
2665,0.9190863926294172
2666,0.9270556669349799
2667,0.9188865432739479
2668,0.9190771208651085
2669,0.9045647049343658
2670,0.9115215942160864
2671,0.9186401657723906
2672,0.9138480081324127
2673,0.9272545945137209
2674,0.9273796299108966
2675,0.9263961528896503
2676,0.9262495119973929
2677,0.9392378159639958
2678,0.9376149851171915
2679,0.9271180760588671
2680,0.9118179043083884
2681,0.9029624704695548
2682,0.9094062236867143
2683,0.87783259594124
2684,0.8920389195097911
2685,0.8779033837019954
2686,0.8779098254667652
2687,0.8910870039230743
2688,0.8990838740745125
2689,0.8700490675198765
2690,0.868531173710026
2691,0.8718131788667145
2692,0.8749379249503609
2693,0.8428773574602769
2694,0.8555087285149106
2695,0.8666833221658031
2696,0.8203648350174397
2697,0.7907509116570083
2698,0.8066096611539415
2699,0.8090876879546054
2700,0.8226282017422628
2701,0.8389343536696576
2702,0.8355473966171377
2703,0.8514491369098839
2704,0.8600855068078764
2705,0.8625088536206561
2706,0.7488566765900876
2707,0.7528707863898471
2708,0.7589062823804692
2709,0.7740078629114249
2710,0.7844634423662088
2711,0.8048936366802639
2712,0.7418355495449169
2713,0.7526372643616513
2714,0.7743424665120276
2715,0.7792998762261131
2716,0.7917949014493276
2717,0.8097074806986089
2718,0.7995895831741013
2719,0.8082783246956051
2720,0.8238816917939615
2721,0.842010200203841
2722,0.8545627081907898
2723,0.8584645959543453
2724,0.8819886831979742
2725,0.8884521111273567
2726,0.9004684939502507
2727,0.9095357497103623
2728,0.9181411526590003
2729,0.9256276983222922
2730,0.9322992462017174
2731,0.9392290160657069
2732,0.949222373218186
2733,0.9581059980944571
2734,0.9541129195022436
2735,0.960390947133556
2736,0.9688992955114684
2737,0.9720845842923198
2738,0.9652460785370499
2739,0.9454516631707022
2740,0.9489791839352786
2741,0.9497419932843326
2742,0.9509415287989009
2743,0.9488740772428328
2744,0.9598893453350956
2745,0.957226740106372
2746,0.9532535336189069
2747,0.9607386706908538
2748,0.9314625409431476
2749,0.9349210860911782
2750,0.9318432104330655
2751,0.9267788535627175
2752,0.9036926826785909
2753,0.8808046600442722
2754,0.8723072400167565
2755,0.884626830964327
2756,0.8984623432789138
2757,0.8991629993038113
2758,0.843552047141363
2759,0.8596091551544015
2760,0.8708233131436263
2761,0.8400480568044889
2762,0.8208047041721613
2763,0.8026806107196648
2764,0.7802176156109373
2765,0.7727766090667211
2766,0.7835875830180283
2767,0.7950868606979595
2768,0.8109853490082802
2769,0.7458304351696993
2770,0.7182231003400772
2771,0.7446675650112398
2772,0.7399347149570918
2773,0.7462514721025006
2774,0.7378739262188156
2775,0.6807754213140266
2776,0.707166897486003
2777,0.7226676991059767
2778,0.7192099872929695
2779,0.7328154917573482
2780,0.7220484709187089
2781,0.7375070168137239
2782,0.7473902997624801
2783,0.7669838765865304
2784,0.7777514943376792
2785,0.797172032605875
2786,0.8073310055947827
2787,0.8284775420614353
2788,0.844861322563529
2789,0.8362470422954309
2790,0.834695360130484
2791,0.8229321546572125
2792,0.8378468280274289
2793,0.8467282887786011
2794,0.8410773806230675
2795,0.8602782832864735
2796,0.873138362645707
2797,0.8747433071293125
2798,0.8664098518071244
2799,0.8634764459446739
2800,0.8165443145555369
2801,0.771092108242383
2802,0.7325209207955725
2803,0.749388238194091
2804,0.753669047082463
2805,0.7677793556623205
2806,0.7722188676703471
2807,0.7862238260947474
2808,0.7191032535875653
2809,0.7326472773329468
2810,0.7371045925582997
2811,0.7121996947554746
2812,0.7317191136095833
2813,0.7349363140393305
2814,0.7204232389578631
2815,0.6929766285308198
2816,0.6762240864600833
2817,0.6496881345427918
2818,0.6584067599949549
2819,0.6683460625976541
2820,0.6880212119807031
2821,0.683451084147043
2822,0.7042162724387084
2823,0.7226016530099464
2824,0.7352471127902533
2825,0.7454726916194679
2826,0.7126521191904273
2827,0.7355037485688921
2828,0.7456561734002178
2829,0.7536710381199027
2830,0.7561078692578155
2831,0.7393857725783155
2832,0.7425494448480054
2833,0.7112441739259466
2834,0.7306126862425899
2835,0.7186241212715102
2836,0.7018164273580935
2837,0.7283789207038793
2838,0.7438128619857565
2839,0.7040559652397256
2840,0.7167286745636938
2841,0.5830599251251748
2842,0.6096361307681779
2843,0.578225825222974
2844,0.4791844960240971
2845,0.5080470738530921
2846,0.5257863617286763
2847,0.5430262059044498
2848,0.48479886195515937
2849,0.4900704264066877
2850,0.5175527605673735
2851,0.5574225588835428
2852,0.582735146763629
2853,0.61616154596219
2854,0.6463149929303256
2855,0.5966932289825785
2856,0.6236377755712328
2857,0.636862462715879
2858,0.6148734872220817
2859,0.6267712400898177
2860,0.627828791766572
2861,0.5929262783888584
2862,0.47159951497761005
2863,0.2732130727205535
2864,0.22250918666029562
2865,0.24890671166390965
2866,0.2992630821348575
2867,0.3525499019051104
2868,0.3940085866798429
2869,0.40293225999896554
2870,0.38465061977189136
2871,0.43945861714066614
2872,0.4892655549346732
2873,0.5015915435198847
2874,0.5335587927009081
2875,0.564832745461991
2876,0.609208311637651
2877,0.6339935090154202
2878,0.6079543616218162
2879,0.6318158797930005
2880,0.6614582234591685
2881,0.6846937844208805
2882,0.7076557647087758
2883,0.7227590002349022
2884,0.749210440911125
2885,0.7751973862072042
2886,0.794764689463562
2887,0.8065083422277735
2888,0.8232926453874085
2889,0.8373762702797249
2890,0.8530197749451743
2891,0.8574558207137296
2892,0.8638140709962755
2893,0.8692615094147279
2894,0.8793701848616745
2895,0.8438418692653955
2896,0.844642734217985
2897,0.8577133971371218
2898,0.8735433729627888
2899,0.8226520551201565
2900,0.8339343570875314
2901,0.8435695124766793
2902,0.8553533181133864
2903,0.8009335649421446
2904,0.7904437728391731
2905,0.8082946282932686
2906,0.8134183066282824
2907,0.81700739705179
2908,0.8143011250303958
2909,0.7892801405675095
2910,0.7282013674847471
2911,0.7530329373643915
2912,0.7727382856276814
2913,0.7937686942172266
2914,0.6842583372597271
2915,0.6968309828548561
2916,0.6904476625013634
2917,0.6703805386917432
2918,0.690608451631094
2919,0.7086360343142841
2920,0.7267361814493851
2921,0.7297228026496652
2922,0.7507497162842389
2923,0.7689108998446333
2924,0.7896179240325958
2925,0.8044209474264432
2926,0.8049708668486988
2927,0.8164985614178545
2928,0.7932599912914713
2929,0.8110893464178638
2930,0.817961582367341
2931,0.8084082074293701
2932,0.7789906367834125
2933,0.784443341370951
2934,0.7870682692393028
2935,0.7777793024994506
2936,0.798164155098252
2937,0.8142414064242933
2938,0.8288656924855906
2939,0.8406985441131247
2940,0.83460715944788
2941,0.830894945497342
2942,0.8206487126002883
2943,0.8407963129950337
2944,0.8544483159355206
2945,0.8645726643716967
2946,0.8723230541314951
2947,0.8790171259282218
2948,0.8833779969789353
2949,0.8829199274503614
2950,0.8781099669837682
2951,0.8461485893051526
2952,0.8598693242985717
2953,0.8714118862754605
2954,0.8787695847700523
2955,0.8538820071977017
2956,0.8644515598747551
2957,0.8726751779271633
2958,0.8722662248310858
2959,0.8844018091177536
2960,0.870665694154691
2961,0.8769824707797964
2962,0.8503843340447457
2963,0.8508007867753632
2964,0.8492151872554468
2965,0.8074811213820569
2966,0.8011696130179046
2967,0.8081225775749612
2968,0.8121079983925756
2969,0.788478686886029
2970,0.7451007647119675
2971,0.736689307016985
2972,0.6359433632671302
2973,0.657050597086695
2974,0.649059659008994
2975,0.6548920409781767
2976,0.6268143810806744
2977,0.656345510186817
2978,0.6816309096929275
2979,0.66533155008369
2980,0.692134896594854
2981,0.6938822481472297
2982,0.681923347894397
2983,0.6695091769337519
2984,0.6546299008903357
2985,0.632938140335406
2986,0.6586516097480987
2987,0.6828453717495352
2988,0.685238609357569
2989,0.6666944123353412
2990,0.6888248523542204
2991,0.7040526557945126
2992,0.7176965819636312
2993,0.7057306263844098
2994,0.7011203920348614
2995,0.7162532935797189
2996,0.7086107210739927
2997,0.7077121922528131
2998,0.7276881402248764
2999,0.7365835409032466
3000,0.6753348567805701
3001,0.6825092949684043
3002,0.7027808614767638
3003,0.7240050356931564
3004,0.697117695034303
3005,0.6898478796719081
3006,0.701761012155991
3007,0.6514011217459545
3008,0.6610748652768241
3009,0.4040182195354136
3010,0.40126478120452835
3011,0.42156813549530164
3012,0.4705552289738755
3013,0.45686492312856175
3014,0.464004742726314
3015,0.4349665755386609
3016,0.44347299334048806
3017,0.3489229719835172
3018,0.4009087879417344
3019,0.3805548359870577
3020,0.4081375249545869
3021,0.441502702154124
3022,0.48535887360924296
3023,0.5209663261967614
3024,0.5131541958440645
3025,0.5468965360287933
3026,0.57175733229042
3027,0.5850557942659269
3028,0.6099924168982881
3029,0.6299090355608066
3030,0.6542355258084983
3031,0.6691276235980763
3032,0.6737504416394259
3033,0.6833644382755234
3034,0.7073931513237313
3035,0.7195880652600412
3036,0.7175050805076282
3037,0.7315401482523175
3038,0.7115699002946962
3039,0.7236245596198991
3040,0.7369179198120518
3041,0.7492540793731701
3042,0.7514966414673594
3043,0.7176383939824706
3044,0.7368935486033564
3045,0.7619562381156316
3046,0.7769780056306916
3047,0.7904798435765463
3048,0.8014598648261403
3049,0.795154731665153
3050,0.7857624654905385
3051,0.8067874969068185
3052,0.7826364389667395
3053,0.6698569904812941
3054,0.6932812414075945
3055,0.7084234737077741
3056,0.639062723807106
3057,0.6472502916190479
3058,0.6287321293755306
3059,0.63594262691033
3060,0.6209026265237043
3061,0.5507827820666906
3062,0.5806226256588413
3063,0.6062344878990467
3064,0.6313576518746666
3065,0.6276090503112166
3066,0.6542285960992732
3067,0.6654859921784648
3068,0.6819404119517775
3069,0.6906310099381971
3070,0.701459975428417
3071,0.6725420655493525
3072,0.7030107233229144
3073,0.702780366599983
3074,0.6995740260584065
3075,0.7141603073822175
3076,0.7227891204663249
3077,0.7328410022247427
3078,0.7151844876846909
3079,0.6753398566033059
3080,0.7096769699796414
3081,0.7236042285595056
3082,0.7347808761298077
3083,0.7558505955344565
3084,0.7765252383497171
3085,0.791647023471459
3086,0.7975999905364289
3087,0.7985775092641185
3088,0.8149543418230889
3089,0.8065057116246912
3090,0.8211539798715906
3091,0.8326277758103555
3092,0.8405884229574931
3093,0.8411188182605353
3094,0.8295234959406832
3095,0.7928778850675684
3096,0.8003568294709965
3097,0.8179364466799226
3098,0.8288963370268075
3099,0.8402730531609246
3100,0.8464912556286011
3101,0.8395432057589344
3102,0.8064308350323942
3103,0.8176015227368894
3104,0.8135050699130824
3105,0.7427264746293718
3106,0.7574694004031343
3107,0.779523437675746
3108,0.7642929056409572
3109,0.7833201234708402
3110,0.7949407749338971
3111,0.8007277467957018
3112,0.8048596974109418
3113,0.7965237771210188
3114,0.7647590050439047
3115,0.7641712132236417
3116,0.7816115594126459
3117,0.7954439444850946
3118,0.8038729094904958
3119,0.8042750757095007
3120,0.8129959114621925
3121,0.8188992890217103
3122,0.8263601841801023
3123,0.8246412323581579
3124,0.8304773185184026
3125,0.7896684110643203
3126,0.7957184986451414
3127,0.7927594050333094
3128,0.769357755556854
3129,0.772028701593854
3130,0.6827871428459524
3131,0.6723318912143454
3132,0.675805168542105
3133,0.6382554151025263
3134,0.665303483592101
3135,0.6888531184063846
3136,0.7184438799880278
3137,0.7105252497469898
3138,0.7151890704986457
3139,0.7296549636852058
3140,0.7403517725196354
3141,0.758787525506635
3142,0.763991810193534
3143,0.7760467804388717
3144,0.7815040209108752
3145,0.7954635639515074
3146,0.8125105883456241
3147,0.8207852536928884
3148,0.842880855923154
3149,0.8543133423827832
3150,0.8670669176575664
3151,0.8803883642395008
3152,0.8932259412226561
3153,0.8604254579477826
3154,0.8695030613753806
3155,0.8753991030022912
3156,0.881785653432544
3157,0.8897229661699143
3158,0.8309594800673596
3159,0.842934222611596
3160,0.854299235687972
3161,0.8385277520158071
3162,0.8488976686097887
3163,0.8511628946269524
3164,0.837916326037133
3165,0.8584750999048597
3166,0.8681403098154596
3167,0.8785079755513214
3168,0.8508319770707438
3169,0.8543496185895414
3170,0.8648850569354558
3171,0.8764234560397055
3172,0.8933277339933674
3173,0.8915325884964727
3174,0.901732977948921
3175,0.9081688435513819
3176,0.8417429907940721
3177,0.8519230641727701
3178,0.8654160571199302
3179,0.8777406463078719
3180,0.8997685918191911
3181,0.9055382562859011
3182,0.9055283388549032
3183,0.8973920698362712
3184,0.9134660711271059
3185,0.9212092206841476
3186,0.9199397907378298
3187,0.9237723065774398
3188,0.9348873774365313
3189,0.94121858998748
3190,0.9412571688278185
3191,0.9453517741718166
3192,0.9256702726263351
3193,0.9065890792346157
3194,0.9108516091729909
3195,0.9087033188404479
3196,0.8962541593808822
3197,0.865768248694014
3198,0.8675909290892057
3199,0.8503802314068245
3200,0.8608688580906193
3201,0.8599014536218579
3202,0.8660922112863063
3203,0.8733346312905818
3204,0.8752556295466103
3205,0.8751219836428565
3206,0.8859904977571256
3207,0.8719866302892049
3208,0.8836262976267301
3209,0.8906248573511683
3210,0.8920886487050919
3211,0.887616582033113
3212,0.8855074199771621
3213,0.8936160851483468
3214,0.8930965781293143
3215,0.9004459264496996
3216,0.9076607269305095
3217,0.9190942068493528
3218,0.9208166158701836
3219,0.9223937174874988
3220,0.927349306360938
3221,0.9184391813651717
3222,0.9245137072194177
3223,0.9237913185560412
3224,0.920035995621199
3225,0.9263404024484324
3226,0.8831434550864496
3227,0.879756444570106
3228,0.8771800913735761
3229,0.8738035780273463
3230,0.8824025070419849
3231,0.8522061119670095
3232,0.8595496743496213
3233,0.8594108241414637
3234,0.8710054559192468
3235,0.8739065560974649
3236,0.8830552325079192
3237,0.8975415610998914
3238,0.852196794562617
3239,0.8606132300825005
3240,0.8704128764072689
3241,0.8776000170701647
3242,0.8785495944836322
3243,0.889362804352504
3244,0.8873510915147013
3245,0.886710434777096
3246,0.8930874244009145
3247,0.8982155842109452
3248,0.8935072076281844
3249,0.9017354001030854
3250,0.8691371779396078
3251,0.8808268194537605
3252,0.8809761833065259
3253,0.8892968823754446
3254,0.890675024287926
3255,0.8904827820687116
3256,0.9000051839276149
3257,0.907820110868696
3258,0.9064074710128731
3259,0.9088240637951925
3260,0.9093712858144178
3261,0.9125950342591188
3262,0.8990335924222759
3263,0.8933384905043041
3264,0.904732233773381
3265,0.8885451851384942
3266,0.8912396292971537
3267,0.9017809480011176
3268,0.8875862645056447
3269,0.89055619255273
3270,0.8871596042648829
3271,0.8892121149328319
3272,0.8966594778004029
3273,0.9033299004014597
3274,0.8968026653866533
3275,0.8959929083984302
3276,0.8513494269897083
3277,0.852361975620322
3278,0.8621783018825641
3279,0.8516843709903382
3280,0.8425633477795926
3281,0.8469222605383235
3282,0.8536127265297816
3283,0.8682391603242955
3284,0.8686814504160323
3285,0.8795038052779465
3286,0.8845942108921103
3287,0.8925524531299258
3288,0.8963068409255383
3289,0.9036879954425087
3290,0.9093065475596559
3291,0.9147366650981443
3292,0.920199217181932
3293,0.9162224497110366
3294,0.9228707123757173
3295,0.9270040196562139
3296,0.9285014251606999
3297,0.9220563354858826
3298,0.9229892468435995
3299,0.8909315357110721
3300,0.8966779123364468
3301,0.8758083227954194
3302,0.8896203057633639
3303,0.8576198938614724
3304,0.86730222033172
3305,0.8704023417558464
3306,0.879367764955426
3307,0.8873669121839067
3308,0.8835312797902739
3309,0.8853146129976455
3310,0.888334564487377
3311,0.9007802726052547
3312,0.9053710409867117
3313,0.8831532352364715
3314,0.8896589659477866
3315,0.8940275742231496
3316,0.8947527762252693
3317,0.8922156702217584
3318,0.8937041611781015
3319,0.8905562726444572
3320,0.8935158764641693
3321,0.9028346766328164
3322,0.9051650172123219
3323,0.8967909466877633
3324,0.906885755370729
3325,0.8819782090729043
3326,0.8103453288447395
3327,0.7050857232700537
3328,0.7260740837799949
3329,0.7305305118078533
3330,0.7627989622770475
3331,0.7761802831604121
3332,0.7946650855226982
3333,0.8083991067335845
3334,0.8160968600162719
3335,0.8297700826510765
3336,0.8399617101446863
3337,0.838481572053994
3338,0.848393726521809
3339,0.8117884213340629
3340,0.8289783853898097
3341,0.8226270330987822
3342,0.829462138029034
3343,0.8323732241761455
3344,0.8418463019586996
3345,0.8142508950711892
3346,0.8293781059098713
3347,0.8424164367678042
3348,0.8464950639141655
3349,0.8610335213928952
3350,0.8685818085228418
3351,0.8608178744569814
3352,0.8659913764317947
3353,0.8697123960258388
3354,0.8696220860404997
3355,0.8633107579251486
3356,0.8656663205478005
3357,0.8667744577160434
3358,0.8613477452960142
3359,0.8639362006153237
3360,0.8694383639526518
3361,0.8624092847905244
3362,0.8526360515544003
3363,0.83741871323897
3364,0.8254530873743986
3365,0.8125174534502102
3366,0.8038243384479359
3367,0.808261294569634
3368,0.8088709284003278
3369,0.8096758669795063
3370,0.8158685526070688
3371,0.8244067739212738
3372,0.8274741786918287
3373,0.7880780466976071
3374,0.8032748011414339
3375,0.7750791717404653
3376,0.7876217567490814
3377,0.7876225855499528
3378,0.8013981123833578
3379,0.8209278422502744
3380,0.8210060459299192
3381,0.8269911648358058
3382,0.829651637917139
3383,0.8327474281158211
3384,0.8429248599033705
3385,0.8528881465791408
3386,0.8540320332349074
3387,0.852991697773608
3388,0.8441483552948905
3389,0.8483068053004891
3390,0.838926396842608
3391,0.8301981806050274
3392,0.8327359244319954
3393,0.8298012261295571
3394,0.8364030629084992
3395,0.8327140504054358
3396,0.8380654727128986
3397,0.8340174851109312
3398,0.8403091576934723
3399,0.8456181522018117
3400,0.8524087865003247
3401,0.8625481210588091
3402,0.8778974605438397
3403,0.8704585459384976
3404,0.8779449586996673
3405,0.8902414094699483
3406,0.9010993960071418
3407,0.9002216926644626
3408,0.9026192738726685
3409,0.8706570456009574
3410,0.8660207266052508
3411,0.8774453280267399
3412,0.8879322366002791
3413,0.890273637962857
3414,0.8898068851636494
3415,0.8822401154457312
3416,0.8963376470136604
3417,0.9004555296061306
3418,0.9020321483535994
3419,0.9018531020375754
3420,0.8975288417881498
3421,0.9069646546735479
3422,0.8826924915716258
3423,0.8737090457696214
3424,0.8738239116837831
3425,0.8711818270321467
3426,0.8717706152823517
3427,0.8616573401045824
3428,0.8198508763563439
3429,0.7989032829319032
3430,0.7974031276558582
3431,0.8147285684235239
3432,0.8245122854206163
3433,0.7978241503121002
3434,0.8026967979093246
3435,0.8204639887239722
3436,0.8310661702107568
3437,0.8316161739454424
3438,0.8109393169685106
3439,0.8099971017224454
3440,0.8110599063982407
3441,0.822354153513695
3442,0.8272670114128492
3443,0.8384229219923802
3444,0.834793489621819
3445,0.8339241215406
3446,0.838743279404413
3447,0.8313284885576002
3448,0.8365699601748857
3449,0.8330689570967916
3450,0.8485950797543442
3451,0.8435237768464717
3452,0.851706460685085
3453,0.8505999104033679
3454,0.8570108092565983
3455,0.8521889645563399
3456,0.8552157025279598
3457,0.864383122348401
3458,0.867156663486417
3459,0.8708745851653248
3460,0.8731093085973823
3461,0.8768194237307031
3462,0.8882292971234229
3463,0.8926539657191987
3464,0.8810234338284925
3465,0.8749234558871337
3466,0.86469687906667
3467,0.8022629221737451
3468,0.8227334162695443
3469,0.7848084055899517
3470,0.7351758613900685
3471,0.7448819677089809
3472,0.7624347361893192
3473,0.7662415540478291
3474,0.7442442695976593
3475,0.7697736168664907
3476,0.7654101158872171
3477,0.7832708381452822
3478,0.7870575504074202
3479,0.7972881260690351
3480,0.8093750540030138
3481,0.8243700970350964
3482,0.7960864943581727
3483,0.7299661532676206
3484,0.6921250197485311
3485,0.7239620221439752
3486,0.7180166055784241
3487,0.7476303406696259
3488,0.7651120759918558
3489,0.7589353229004323
3490,0.7651612491065435
3491,0.7410900476281507
3492,0.7473845334917181
3493,0.7623904627587268
3494,0.7641984297715888
3495,0.7638968654038327
3496,0.7285333172783163
3497,0.7353763933132047
3498,0.7445740982900715
3499,0.7403706353732915
3500,0.7439743066543015
3501,0.7563177561632006
3502,0.7492274450911116
3503,0.7453024151225176
3504,0.7353565697098348
3505,0.740506008042818
3506,0.732319376406572
3507,0.7247068673754582
3508,0.712315380955207
3509,0.7188328186172878
3510,0.7271565621529061
3511,0.7273214284643822
3512,0.7459097044082852
3513,0.757554060323214
3514,0.758873716104885
3515,0.7554551688113511
3516,0.760258717348967
3517,0.7820027509792092
3518,0.7393592851111068
3519,0.7668235035501876
3520,0.7322674752679615
3521,0.7499908634908867
3522,0.7464181245040851
3523,0.7726331351368312
3524,0.7532831825552047
3525,0.7119701475290209
3526,0.6796689274750959
3527,0.695548487165272
3528,0.7165254461055257
