Ep  711/1500 | Reward= -120.80 | EpBest=  3780.1万 | GlobalBest=  2512.4万 | LPSP= 0.10% | LREG=12.96% | Imp= 9 | MILP= 27 | ALoss=-0.0176 CLoss=19.2641 | LR=5.5e-05 | Time=5444s
Ep  712/1500 | Reward=  -57.70 | EpBest=  2767.1万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.57% | Imp= 2 | MILP= 17 | ALoss= 0.0313 CLoss= 9.5612 | LR=5.4e-05 | Time=5451s
Ep  713/1500 | Reward=  -59.61 | EpBest=  3114.0万 | GlobalBest=  2512.4万 | LPSP= 0.04% | LREG= 3.71% | Imp= 2 | MILP= 17 | ALoss= 0.0502 CLoss= 8.2765 | LR=5.4e-05 | Time=5457s
Ep  714/1500 | Reward=  -67.71 | EpBest=  3281.0万 | GlobalBest=  2512.4万 | LPSP= 0.28% | LREG= 3.18% | Imp= 3 | MILP= 18 | ALoss= 0.0999 CLoss= 2.6159 | LR=5.4e-05 | Time=5463s
Ep  715/1500 | Reward=  -75.25 | EpBest=  3426.0万 | GlobalBest=  2512.4万 | LPSP= 0.56% | LREG= 4.31% | Imp= 5 | MILP= 20 | ALoss= 0.0693 CLoss= 3.3948 | LR=5.4e-05 | Time=5470s
Ep  716/1500 | Reward=  -60.29 | EpBest=  3212.9万 | GlobalBest=  2512.4万 | LPSP= 0.05% | LREG= 6.39% | Imp= 2 | MILP= 17 | ALoss=-0.1025 CLoss=11.6506 | LR=5.4e-05 | Time=5475s
Ep  717/1500 | Reward=  -56.11 | EpBest=  2787.8万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.63% | Imp= 2 | MILP= 17 | ALoss= 0.0912 CLoss=45.4086 | LR=5.4e-05 | Time=5483s
Ep  718/1500 | Reward=  -91.83 | EpBest=  3504.2万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.78% | Imp= 8 | MILP= 24 | ALoss= 0.0485 CLoss= 4.1335 | LR=5.4e-05 | Time=5491s
Ep  719/1500 | Reward=  -91.67 | EpBest=  3611.1万 | GlobalBest=  2512.4万 | LPSP= 0.01% | LREG=12.83% | Imp= 8 | MILP= 23 | ALoss= 0.0593 CLoss= 7.3087 | LR=5.4e-05 | Time=5495s
Ep  720/1500 | Reward=  -55.59 | EpBest=  2937.5万 | GlobalBest=  2512.4万 | LPSP= 0.12% | LREG= 6.58% | Imp= 1 | MILP= 16 | ALoss= 0.0830 CLoss= 9.7452 | LR=5.4e-05 | Time=5499s
Ep  721/1500 | Reward= -105.01 | EpBest=  3748.4万 | GlobalBest=  2512.4万 | LPSP= 0.12% | LREG=11.23% | Imp=10 | MILP= 25 | ALoss=-0.0136 CLoss= 9.4235 | LR=5.4e-05 | Time=5504s
Ep  722/1500 | Reward= -114.63 | EpBest=  3613.7万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.70% | Imp= 3 | MILP= 31 | ALoss= 0.0403 CLoss=250.9764 | LR=5.3e-05 | Time=5509s
Ep  723/1500 | Reward=  -68.69 | EpBest=  3073.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.89% | Imp= 4 | MILP= 19 | ALoss= 0.0078 CLoss=30.8270 | LR=5.3e-05 | Time=5514s
Ep  724/1500 | Reward=  -62.75 | EpBest=  2941.8万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.73% | Imp= 3 | MILP= 18 | ALoss= 0.1056 CLoss= 5.6909 | LR=5.3e-05 | Time=5520s
Ep  725/1500 | Reward=  -88.33 | EpBest=  3327.2万 | GlobalBest=  2512.4万 | LPSP= 0.27% | LREG= 2.91% | Imp= 5 | MILP= 21 | ALoss= 0.1714 CLoss=20.4764 | LR=5.3e-05 | Time=5525s
Ep  726/1500 | Reward=  -93.27 | EpBest=  3617.4万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.17% | Imp= 9 | MILP= 24 | ALoss=-0.0435 CLoss=25.2902 | LR=5.3e-05 | Time=5529s
Ep  727/1500 | Reward=  -80.43 | EpBest=  3455.4万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.86% | Imp= 6 | MILP= 21 | ALoss=-0.0253 CLoss=19.1212 | LR=5.3e-05 | Time=5536s
Ep  728/1500 | Reward= -112.24 | EpBest=  3614.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.59% | Imp= 9 | MILP= 25 | ALoss=-0.0896 CLoss=36.3398 | LR=5.3e-05 | Time=5541s
Ep  729/1500 | Reward=  -55.65 | EpBest=  2782.1万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.44% | Imp= 1 | MILP= 16 | ALoss= 0.0716 CLoss=15.0035 | LR=5.3e-05 | Time=5545s
Ep  730/1500 | Reward=  -60.76 | EpBest=  3162.7万 | GlobalBest=  2512.4万 | LPSP= 0.07% | LREG= 1.79% | Imp= 2 | MILP= 17 | ALoss=-0.0344 CLoss=27.2447 | LR=5.3e-05 | Time=5550s
Ep  731/1500 | Reward=  -88.13 | EpBest=  3844.0万 | GlobalBest=  2512.4万 | LPSP= 0.24% | LREG=12.70% | Imp= 7 | MILP= 22 | ALoss=-0.0863 CLoss=42.0393 | LR=5.2e-05 | Time=5555s
Ep  732/1500 | Reward=  -71.75 | EpBest=  3375.5万 | GlobalBest=  2512.4万 | LPSP= 0.24% | LREG= 2.94% | Imp= 4 | MILP= 19 | ALoss= 0.0703 CLoss= 2.9098 | LR=5.2e-05 | Time=5561s
Ep  733/1500 | Reward= -126.44 | EpBest=  3588.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.79% | Imp= 8 | MILP= 25 | ALoss=-0.0764 CLoss=36.1484 | LR=5.2e-05 | Time=5568s
Ep  734/1500 | Reward=  -97.82 | EpBest=  3633.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.16% | Imp= 9 | MILP= 24 | ALoss=-0.0212 CLoss= 8.4783 | LR=5.2e-05 | Time=5573s
Ep  735/1500 | Reward=  -52.96 | EpBest=  3040.6万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 2.87% | Imp= 0 | MILP= 15 | ALoss= 0.1316 CLoss= 2.4023 | LR=5.2e-05 | Time=5577s
Ep  736/1500 | Reward= -181.44 | EpBest=  3620.8万 | GlobalBest=  2512.4万 | LPSP= 0.03% | LREG=11.68% | Imp= 7 | MILP= 49 | ALoss= 0.0038 CLoss=1003.1381 | LR=5.2e-05 | Time=5583s
Ep  737/1500 | Reward=  -63.14 | EpBest=  3528.4万 | GlobalBest=  2512.4万 | LPSP= 0.24% | LREG= 2.40% | Imp= 2 | MILP= 17 | ALoss= 0.1172 CLoss=33.4609 | LR=5.2e-05 | Time=5588s
Ep  738/1500 | Reward=  -93.90 | EpBest=  3839.8万 | GlobalBest=  2512.4万 | LPSP= 0.18% | LREG=11.89% | Imp= 6 | MILP= 23 | ALoss=-0.0660 CLoss=12.9983 | LR=5.2e-05 | Time=5593s
Ep  739/1500 | Reward= -138.59 | EpBest=  3604.1万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.66% | Imp= 7 | MILP= 36 | ALoss= 0.0096 CLoss=359.3701 | LR=5.2e-05 | Time=5602s
Ep  740/1500 | Reward=  -59.54 | EpBest=  2902.2万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.23% | Imp= 2 | MILP= 17 | ALoss=-0.0896 CLoss=11.5578 | LR=5.2e-05 | Time=5606s
Ep  741/1500 | Reward=  -80.92 | EpBest=  3288.3万 | GlobalBest=  2512.4万 | LPSP= 0.03% | LREG=10.47% | Imp= 6 | MILP= 22 | ALoss=-0.0265 CLoss=16.3848 | LR=5.1e-05 | Time=5613s
Ep  742/1500 | Reward=  -80.73 | EpBest=  3501.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=10.48% | Imp= 6 | MILP= 21 | ALoss= 0.0171 CLoss=13.1515 | LR=5.1e-05 | Time=5617s
Ep  743/1500 | Reward=  -56.03 | EpBest=  3068.6万 | GlobalBest=  2512.4万 | LPSP= 0.05% | LREG= 2.27% | Imp= 1 | MILP= 16 | ALoss=-0.0943 CLoss=13.5224 | LR=5.1e-05 | Time=5621s
Ep  744/1500 | Reward=  -54.35 | EpBest=  2855.2万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.80% | Imp= 1 | MILP= 16 | ALoss= 0.1190 CLoss=10.0292 | LR=5.1e-05 | Time=5626s
Ep  745/1500 | Reward=  -84.21 | EpBest=  3887.3万 | GlobalBest=  2512.4万 | LPSP= 0.27% | LREG=12.02% | Imp= 4 | MILP= 21 | ALoss=-0.1137 CLoss=21.7390 | LR=5.1e-05 | Time=5630s
Ep  746/1500 | Reward=  -85.23 | EpBest=  3347.4万 | GlobalBest=  2512.4万 | LPSP= 0.01% | LREG=10.66% | Imp= 7 | MILP= 22 | ALoss=-0.0377 CLoss=11.3947 | LR=5.1e-05 | Time=5635s
Ep  747/1500 | Reward=  -59.24 | EpBest=  3058.9万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.41% | Imp= 1 | MILP= 16 | ALoss= 0.0016 CLoss= 9.8254 | LR=5.1e-05 | Time=5640s
Ep  748/1500 | Reward=  -50.12 | EpBest=  2647.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.53% | Imp= 0 | MILP= 15 | ALoss= 0.0752 CLoss= 2.2636 | LR=5.1e-05 | Time=5646s
Ep  749/1500 | Reward=  -71.42 | EpBest=  3303.9万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=10.27% | Imp= 4 | MILP= 20 | ALoss=-0.0548 CLoss= 6.1077 | LR=5.1e-05 | Time=5652s
Ep  750/1500 | Reward= -120.26 | EpBest=  3852.6万 | GlobalBest=  2512.4万 | LPSP= 0.23% | LREG=11.93% | Imp=10 | MILP= 29 | ALoss=-0.0509 CLoss=99.2748 | LR=5.0e-05 | Time=5658s
Ep  751/1500 | Reward=  -93.91 | EpBest=  3969.5万 | GlobalBest=  2512.4万 | LPSP= 0.30% | LREG=11.47% | Imp= 7 | MILP= 22 | ALoss=-0.0197 CLoss=23.4179 | LR=5.0e-05 | Time=5662s
Ep  752/1500 | Reward=  -96.48 | EpBest=  3630.8万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.50% | Imp= 7 | MILP= 25 | ALoss=-0.0340 CLoss=18.2438 | LR=5.0e-05 | Time=5667s
Ep  753/1500 | Reward=  -66.08 | EpBest=  3266.0万 | GlobalBest=  2512.4万 | LPSP= 0.38% | LREG= 1.61% | Imp= 3 | MILP= 18 | ALoss= 0.1011 CLoss=24.7710 | LR=5.0e-05 | Time=5673s
Ep  754/1500 | Reward=  -93.45 | EpBest=  3896.2万 | GlobalBest=  2512.4万 | LPSP= 0.23% | LREG=12.48% | Imp= 6 | MILP= 23 | ALoss=-0.0396 CLoss=18.1484 | LR=5.0e-05 | Time=5677s
Ep  755/1500 | Reward=  -57.78 | EpBest=  3345.0万 | GlobalBest=  2512.4万 | LPSP= 0.18% | LREG= 5.20% | Imp= 1 | MILP= 16 | ALoss=-0.0429 CLoss=46.1786 | LR=5.0e-05 | Time=5683s
Ep  756/1500 | Reward= -173.56 | EpBest=  3621.7万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.66% | Imp=11 | MILP= 44 | ALoss=-0.0634 CLoss=718.9540 | LR=5.0e-05 | Time=5693s
Ep  757/1500 | Reward= -114.58 | EpBest=  3746.2万 | GlobalBest=  2512.4万 | LPSP= 0.08% | LREG=13.63% | Imp=11 | MILP= 27 | ALoss= 0.0478 CLoss= 9.6930 | LR=5.0e-05 | Time=5700s
Ep  758/1500 | Reward=  -70.27 | EpBest=  3533.7万 | GlobalBest=  2512.4万 | LPSP= 0.13% | LREG= 4.72% | Imp= 3 | MILP= 18 | ALoss=-0.0437 CLoss=16.0846 | LR=5.0e-05 | Time=5706s
Ep  759/1500 | Reward=  -75.37 | EpBest=  3420.1万 | GlobalBest=  2512.4万 | LPSP= 0.06% | LREG=12.59% | Imp= 2 | MILP= 21 | ALoss=-0.0135 CLoss=17.5243 | LR=5.0e-05 | Time=5714s
Ep  760/1500 | Reward=  -93.00 | EpBest=  3291.6万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.55% | Imp= 8 | MILP= 26 | ALoss=-0.1162 CLoss=15.3955 | LR=4.9e-05 | Time=5726s
Ep  761/1500 | Reward=  -74.98 | EpBest=  2997.6万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.35% | Imp= 5 | MILP= 20 | ALoss= 0.0153 CLoss=26.9503 | LR=4.9e-05 | Time=5733s
Ep  762/1500 | Reward= -173.78 | EpBest=  3720.0万 | GlobalBest=  2512.4万 | LPSP= 0.09% | LREG=13.10% | Imp=14 | MILP= 42 | ALoss=-0.0685 CLoss=370.5250 | LR=4.9e-05 | Time=5743s
Ep  763/1500 | Reward=  -52.23 | EpBest=  2873.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 2.14% | Imp= 0 | MILP= 15 | ALoss=-0.0119 CLoss=34.3014 | LR=4.9e-05 | Time=5749s
Ep  764/1500 | Reward= -143.23 | EpBest=  3808.0万 | GlobalBest=  2512.4万 | LPSP= 0.19% | LREG=12.63% | Imp=11 | MILP= 34 | ALoss=-0.0666 CLoss=155.5495 | LR=4.9e-05 | Time=5759s
Ep  765/1500 | Reward=  -68.91 | EpBest=  3029.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.36% | Imp= 4 | MILP= 19 | ALoss= 0.0050 CLoss=37.7130 | LR=4.9e-05 | Time=5765s
Ep  766/1500 | Reward=  -77.91 | EpBest=  3439.6万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.44% | Imp= 6 | MILP= 21 | ALoss=-0.0662 CLoss=72.6905 | LR=4.9e-05 | Time=5772s
Ep  767/1500 | Reward=  -53.44 | EpBest=  3077.1万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 2.31% | Imp= 0 | MILP= 15 | ALoss=-0.1130 CLoss= 6.0248 | LR=4.9e-05 | Time=5777s
Ep  768/1500 | Reward=  -90.11 | EpBest=  3973.7万 | GlobalBest=  2512.4万 | LPSP= 0.44% | LREG=11.56% | Imp= 4 | MILP= 22 | ALoss=-0.0787 CLoss=29.9630 | LR=4.9e-05 | Time=5786s
Ep  769/1500 | Reward= -125.77 | EpBest=  3620.3万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.41% | Imp=10 | MILP= 31 | ALoss= 0.0292 CLoss=88.1740 | LR=4.9e-05 | Time=5807s
Ep  770/1500 | Reward=  -68.32 | EpBest=  3176.1万 | GlobalBest=  2512.4万 | LPSP= 0.03% | LREG=10.01% | Imp= 4 | MILP= 19 | ALoss=-0.1303 CLoss=136.2872 | LR=4.8e-05 | Time=5812s
Ep  771/1500 | Reward=  -56.08 | EpBest=  2912.8万 | GlobalBest=  2512.4万 | LPSP= 0.07% | LREG= 1.95% | Imp= 1 | MILP= 16 | ALoss=-0.0258 CLoss=15.6060 | LR=4.8e-05 | Time=5816s
Ep  772/1500 | Reward=  -97.25 | EpBest=  3567.8万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.83% | Imp= 8 | MILP= 24 | ALoss=-0.0443 CLoss= 8.2028 | LR=4.8e-05 | Time=5823s
Ep  773/1500 | Reward= -207.59 | EpBest=  3777.7万 | GlobalBest=  2512.4万 | LPSP= 0.17% | LREG=13.02% | Imp=12 | MILP= 50 | ALoss=-0.0389 CLoss=1013.3421 | LR=4.8e-05 | Time=5837s
Ep  774/1500 | Reward= -197.37 | EpBest=  3613.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.38% | Imp=13 | MILP= 38 | ALoss=-0.0257 CLoss=228.0192 | LR=4.8e-05 | Time=5847s
Ep  775/1500 | Reward=  -58.94 | EpBest=  2918.2万 | GlobalBest=  2512.4万 | LPSP= 0.10% | LREG= 1.00% | Imp= 2 | MILP= 17 | ALoss=-0.0458 CLoss=42.8488 | LR=4.8e-05 | Time=5851s
Ep  776/1500 | Reward=  -95.65 | EpBest=  3560.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=10.96% | Imp= 2 | MILP= 26 | ALoss= 0.0021 CLoss=48.9052 | LR=4.8e-05 | Time=5858s
Ep  777/1500 | Reward=  -63.36 | EpBest=  3215.6万 | GlobalBest=  2512.4万 | LPSP= 0.07% | LREG= 3.03% | Imp= 3 | MILP= 18 | ALoss= 0.0099 CLoss=82.5263 | LR=4.8e-05 | Time=5864s
Ep  778/1500 | Reward=  -52.81 | EpBest=  2926.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.58% | Imp= 0 | MILP= 15 | ALoss= 0.0293 CLoss=11.2156 | LR=4.8e-05 | Time=5869s
Ep  779/1500 | Reward=  -52.90 | EpBest=  2913.5万 | GlobalBest=  2512.4万 | LPSP= 0.01% | LREG= 0.94% | Imp= 0 | MILP= 15 | ALoss=-0.0040 CLoss= 4.0228 | LR=4.7e-05 | Time=5874s
Ep  780/1500 | Reward=  -68.03 | EpBest=  3607.1万 | GlobalBest=  2512.4万 | LPSP= 0.59% | LREG= 1.71% | Imp= 3 | MILP= 18 | ALoss=-0.0835 CLoss=53.0425 | LR=4.7e-05 | Time=5878s
Ep  781/1500 | Reward=  -85.42 | EpBest=  3491.3万 | GlobalBest=  2512.4万 | LPSP= 0.01% | LREG=12.60% | Imp= 5 | MILP= 23 | ALoss=-0.0705 CLoss= 8.5418 | LR=4.7e-05 | Time=5883s
Ep  782/1500 | Reward=  -92.31 | EpBest=  3501.4万 | GlobalBest=  2512.4万 | LPSP= 0.09% | LREG=11.56% | Imp= 6 | MILP= 24 | ALoss=-0.0605 CLoss= 6.4401 | LR=4.7e-05 | Time=5890s
Ep  783/1500 | Reward=  -53.45 | EpBest=  2996.6万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 4.36% | Imp= 0 | MILP= 15 | ALoss= 0.0299 CLoss= 4.4550 | LR=4.7e-05 | Time=5894s
Ep  784/1500 | Reward=  -63.53 | EpBest=  3109.5万 | GlobalBest=  2512.4万 | LPSP= 0.09% | LREG= 3.22% | Imp= 3 | MILP= 18 | ALoss= 0.0215 CLoss=11.5385 | LR=4.7e-05 | Time=5899s
Ep  785/1500 | Reward= -109.24 | EpBest=  3885.9万 | GlobalBest=  2512.4万 | LPSP= 0.23% | LREG=12.29% | Imp= 7 | MILP= 26 | ALoss=-0.0971 CLoss=54.1007 | LR=4.7e-05 | Time=5904s
Ep  786/1500 | Reward= -144.80 | EpBest=  3514.1万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=10.14% | Imp=10 | MILP= 37 | ALoss=-0.0079 CLoss=276.9172 | LR=4.7e-05 | Time=5912s
Ep  787/1500 | Reward= -126.42 | EpBest=  3597.8万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.07% | Imp=13 | MILP= 30 | ALoss=-0.0474 CLoss=18.9615 | LR=4.7e-05 | Time=5920s
Ep  788/1500 | Reward=  -87.65 | EpBest=  3499.2万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=10.12% | Imp= 6 | MILP= 23 | ALoss=-0.0539 CLoss=21.7073 | LR=4.7e-05 | Time=5925s
Ep  789/1500 | Reward=  -53.55 | EpBest=  3120.5万 | GlobalBest=  2512.4万 | LPSP= 0.18% | LREG= 2.35% | Imp= 0 | MILP= 15 | ALoss=-0.1005 CLoss= 7.4555 | LR=4.6e-05 | Time=5929s
Ep  790/1500 | Reward=  -96.82 | EpBest=  3584.7万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.71% | Imp= 9 | MILP= 24 | ALoss=-0.0855 CLoss= 6.6293 | LR=4.6e-05 | Time=5935s
Ep  791/1500 | Reward=  -58.46 | EpBest=  3092.6万 | GlobalBest=  2512.4万 | LPSP= 0.16% | LREG= 2.57% | Imp= 1 | MILP= 16 | ALoss= 0.0411 CLoss= 6.2926 | LR=4.6e-05 | Time=5938s
Ep  792/1500 | Reward=  -64.56 | EpBest=  3077.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.62% | Imp= 3 | MILP= 18 | ALoss= 0.0930 CLoss= 5.7846 | LR=4.6e-05 | Time=5944s
Ep  793/1500 | Reward=  -56.03 | EpBest=  3131.4万 | GlobalBest=  2512.4万 | LPSP= 0.15% | LREG= 3.64% | Imp= 1 | MILP= 16 | ALoss=-0.1208 CLoss=12.3787 | LR=4.6e-05 | Time=5948s
Ep  794/1500 | Reward=  -56.52 | EpBest=  2665.3万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.66% | Imp= 2 | MILP= 17 | ALoss= 0.1398 CLoss=23.7877 | LR=4.6e-05 | Time=5955s
Ep  795/1500 | Reward=  -94.23 | EpBest=  3542.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.16% | Imp= 9 | MILP= 24 | ALoss=-0.0814 CLoss=11.8992 | LR=4.6e-05 | Time=5961s
Ep  796/1500 | Reward=  -56.79 | EpBest=  2875.6万 | GlobalBest=  2512.4万 | LPSP= 0.27% | LREG= 3.16% | Imp= 1 | MILP= 16 | ALoss= 0.0412 CLoss= 1.3072 | LR=4.6e-05 | Time=5967s
Ep  797/1500 | Reward=  -66.54 | EpBest=  3303.0万 | GlobalBest=  2512.4万 | LPSP= 0.19% | LREG= 1.99% | Imp= 3 | MILP= 18 | ALoss=-0.0222 CLoss= 2.3916 | LR=4.6e-05 | Time=5972s
Ep  798/1500 | Reward=  -85.98 | EpBest=  3765.5万 | GlobalBest=  2512.4万 | LPSP= 0.28% | LREG= 9.64% | Imp= 6 | MILP= 22 | ALoss=-0.1012 CLoss=15.8463 | LR=4.6e-05 | Time=5978s
Ep  799/1500 | Reward=  -83.42 | EpBest=  3351.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=10.19% | Imp= 6 | MILP= 22 | ALoss=-0.0343 CLoss= 0.8106 | LR=4.5e-05 | Time=5985s
Ep  800/1500 | Reward=  -56.34 | EpBest=  3280.8万 | GlobalBest=  2512.4万 | LPSP= 0.62% | LREG= 3.74% | Imp= 1 | MILP= 16 | ALoss=-0.0997 CLoss=10.8302 | LR=4.5e-05 | Time=5990s
Ep  801/1500 | Reward=  -64.99 | EpBest=  3085.1万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 2.83% | Imp= 3 | MILP= 18 | ALoss=-0.0618 CLoss= 3.5768 | LR=4.5e-05 | Time=5995s
Ep  802/1500 | Reward=  -96.22 | EpBest=  3525.2万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=10.80% | Imp= 8 | MILP= 24 | ALoss=-0.0171 CLoss= 7.0953 | LR=4.5e-05 | Time=6001s
Ep  803/1500 | Reward=  -57.54 | EpBest=  3359.8万 | GlobalBest=  2512.4万 | LPSP= 0.55% | LREG= 2.96% | Imp= 1 | MILP= 16 | ALoss= 0.0102 CLoss=13.0055 | LR=4.5e-05 | Time=6005s
Ep  804/1500 | Reward=  -52.58 | EpBest=  2878.2万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.68% | Imp= 0 | MILP= 15 | ALoss=-0.0904 CLoss=17.6020 | LR=4.5e-05 | Time=6009s
Ep  805/1500 | Reward=  -81.25 | EpBest=  3528.1万 | GlobalBest=  2512.4万 | LPSP= 0.04% | LREG=11.80% | Imp= 6 | MILP= 22 | ALoss=-0.1518 CLoss= 9.7351 | LR=4.5e-05 | Time=6016s
Ep  806/1500 | Reward= -139.93 | EpBest=  3700.8万 | GlobalBest=  2512.4万 | LPSP= 0.03% | LREG=13.62% | Imp=12 | MILP= 35 | ALoss=-0.1009 CLoss=206.5757 | LR=4.5e-05 | Time=6020s
Ep  807/1500 | Reward=  -54.03 | EpBest=  2847.5万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.45% | Imp= 1 | MILP= 16 | ALoss= 0.0878 CLoss= 3.8231 | LR=4.5e-05 | Time=6026s
Ep  808/1500 | Reward=  -79.55 | EpBest=  3709.1万 | GlobalBest=  2512.4万 | LPSP= 0.08% | LREG=11.82% | Imp= 4 | MILP= 21 | ALoss=-0.1430 CLoss=15.3561 | LR=4.5e-05 | Time=6030s
Ep  809/1500 | Reward= -114.50 | EpBest=  3667.2万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=13.57% | Imp=11 | MILP= 28 | ALoss=-0.0877 CLoss=19.3325 | LR=4.4e-05 | Time=6036s
Ep  810/1500 | Reward=  -92.44 | EpBest=  3896.5万 | GlobalBest=  2512.4万 | LPSP= 0.25% | LREG=11.53% | Imp= 5 | MILP= 23 | ALoss=-0.1116 CLoss= 7.6494 | LR=4.4e-05 | Time=6041s
Ep  811/1500 | Reward= -115.43 | EpBest=  4334.1万 | GlobalBest=  2512.4万 | LPSP= 0.63% | LREG=12.56% | Imp= 8 | MILP= 26 | ALoss=-0.1654 CLoss=25.7823 | LR=4.4e-05 | Time=6046s
Ep  812/1500 | Reward=  -59.03 | EpBest=  3155.0万 | GlobalBest=  2512.4万 | LPSP= 0.07% | LREG= 2.07% | Imp= 2 | MILP= 17 | ALoss= 0.0162 CLoss=54.5936 | LR=4.4e-05 | Time=6051s
Ep  813/1500 | Reward=  -80.76 | EpBest=  3408.7万 | GlobalBest=  2512.4万 | LPSP= 0.01% | LREG=11.37% | Imp= 3 | MILP= 22 | ALoss=-0.0049 CLoss= 5.3772 | LR=4.4e-05 | Time=6056s
Ep  814/1500 | Reward= -126.77 | EpBest=  3591.8万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.10% | Imp=10 | MILP= 29 | ALoss=-0.0411 CLoss=28.1853 | LR=4.4e-05 | Time=6063s
Ep  815/1500 | Reward= -143.11 | EpBest=  3608.6万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=11.25% | Imp= 9 | MILP= 38 | ALoss=-0.0250 CLoss=261.6812 | LR=4.4e-05 | Time=6070s
Ep  816/1500 | Reward=  -68.32 | EpBest=  2929.6万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 0.96% | Imp= 4 | MILP= 19 | ALoss=-0.1153 CLoss=37.1143 | LR=4.4e-05 | Time=6076s
Ep  817/1500 | Reward=  -72.38 | EpBest=  2861.9万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 2.38% | Imp= 5 | MILP= 20 | ALoss=-0.0595 CLoss= 9.9536 | LR=4.4e-05 | Time=6081s
Ep  818/1500 | Reward=  -62.05 | EpBest=  2754.9万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG= 1.17% | Imp= 3 | MILP= 18 | ALoss=-0.0782 CLoss= 2.8905 | LR=4.3e-05 | Time=6086s
Ep  819/1500 | Reward=  -53.95 | EpBest=  3102.2万 | GlobalBest=  2512.4万 | LPSP= 0.03% | LREG= 2.47% | Imp= 0 | MILP= 15 | ALoss=-0.0248 CLoss= 6.5703 | LR=4.3e-05 | Time=6090s
Ep  820/1500 | Reward=  -65.69 | EpBest=  3217.2万 | GlobalBest=  2512.4万 | LPSP= 0.02% | LREG= 3.13% | Imp= 3 | MILP= 18 | ALoss= 0.0411 CLoss= 3.5030 | LR=4.3e-05 | Time=6096s
Ep  821/1500 | Reward= -129.27 | EpBest=  3617.0万 | GlobalBest=  2512.4万 | LPSP= 0.00% | LREG=12.66% | Imp= 7 | MILP= 34 | ALoss=-0.0706 CLoss=284.1157 | LR=4.3e-05 | Time=6103s
